tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt0072562,Saturday Night Live,22,1674,5.7,21956
tt0444953,Kaleido Star,1,698,3.8,21957
tt0206512,SpongeBob SquarePants,5,11081,6.9,21958
tt0206512,SpongeBob SquarePants,13,2319,6.1,21959
tt1872328,Gosick,1,1013,4.8,21960
tt13315324,The Woman in the House Across the Street from the Girl in the Window,1,8378,6.8,21961
tt14161704,Roar,1,2976,6.3,21962
tt0182576,Family Guy,15,21409,7.0,21963
tt6064882,Room 104,3,2437,6.2,21964
tt0397306,American Dad!,15,8584,6.8,21965
tt0493093,Hannah Montana,1,7875,6.8,21966
tt0182576,Family Guy,13,26119,7.0,21967
tt0144700,101 Dalmatians: The Series,1,1949,5.9,21968
tt0285351,According to Jim,3,4104,6.5,21969
tt0096708,Tales from the Crypt,4,11180,6.9,21970
tt5562056,Easy,1,5666,6.7,21971
tt0072562,Saturday Night Live,44,6096,6.7,21972
tt0072562,Saturday Night Live,26,1921,5.8,21973
tt2378794,Hello Ladies,2,5805,6.7,21974
tt0206512,SpongeBob SquarePants,9,11130,6.9,21975
tt14719276,He's Expecting,1,891,4.4,21976
tt0115147,The Daily Show,13,3605,6.4,21977
tt0094535,Red Dwarf,9,3332,6.4,21978
tt1798695,The Inbetweeners,1,751,3.8,21979
tt0182576,Family Guy,14,22898,7.0,21980
tt0320037,Jimmy Kimmel Live!,16,1447,5.4,21981
tt0115147,The Daily Show,10,4124,6.5,21982
tt0468424,The Girls Next Door,2,1292,5.2,21983
tt13238304,The Life and Movies of Erşan Kuneri,1,8420,6.8,21984
tt12844722,Call My Manager,1,2039,5.9,21985
tt10413786,Rifftrax Shorts,2,752,3.8,21986
tt3722332,The Nightly Show with Larry Wilmore,1,1705,5.6,21987
tt0145628,Popeye the Sailor,1,9066,6.8,21988
tt0426769,Peppa Pig,2,1303,5.1,21989
tt0096697,The Simpsons,14,36083,7.0,21990
tt0235918,The Fairly OddParents,9,1620,5.5,21991
tt0285351,According to Jim,1,4105,6.5,21992
tt10167284,Forky Asks a Question,1,4054,6.5,21993
tt20516438,Better Call Saul Presents: Slippin' Jimmy,1,823,4.0,21994
tt13634444,Pixar Popcorn,1,4440,6.5,21995
tt0103562,Taz-Mania,1,2381,6.0,21996
tt0445883,Koffee with Karan,7,1289,5.1,21997
tt0115147,The Daily Show,15,4531,6.5,21998
tt0115147,The Daily Show,22,4311,6.5,21999
tt0493093,Hannah Montana,3,5610,6.6,22000
tt5747326,The Kapil Sharma Show,2,3885,6.4,22001
tt0115147,The Daily Show,26,2503,6.0,22002
tt8242548,Four More Shots Please,1,1721,5.5,22003
tt0072562,Saturday Night Live,29,1858,5.6,22004
tt5462720,Kevin Can Wait,1,6877,6.7,22005
tt1986770,Anger Management,2,16202,6.9,22006
tt0094517,Mystery Science Theater 3000,1,6593,6.7,22007
tt0075592,Tales of the Unexpected,7,2128,5.8,22008
tt3697842,The Late Show with Stephen Colbert,2,5226,6.6,22009
tt6874502,Unikitty!,1,2224,5.9,22010
tt1761811,Pound Puppies,1,1496,5.2,22011
tt1845307,2 Broke Girls,5,13383,6.9,22012
tt5164196,Lethal Weapon,3,10724,6.8,22013
tt0206512,SpongeBob SquarePants,11,9751,6.8,22014
tt0281433,The Dick Tracy Show,1,1560,5.3,22015
tt0072562,Saturday Night Live,28,1687,5.4,22016
tt0088527,Growing Pains,7,5021,6.5,22017
tt0075592,Tales of the Unexpected,2,4188,6.4,22018
tt0115147,The Daily Show,8,2909,6.1,22019
tt1195935,The Cleveland Show,4,4364,6.4,22020
tt0094514,Murphy Brown,11,3707,6.3,22021
tt1195935,The Cleveland Show,2,5456,6.6,22022
tt3498954,Everything Wrong with...,7,1077,4.4,22023
tt0058824,Lost in Space,3,4398,6.4,22024
tt0096697,The Simpsons,15,34452,7.0,22025
tt1845307,2 Broke Girls,4,14672,6.9,22026
tt0072562,Saturday Night Live,30,2127,5.7,22027
tt0115147,The Daily Show,12,3385,6.2,22028
tt0055691,The Merv Griffin Show,3,500,1.2,22029
tt8595140,The Conners,1,5590,6.5,22030
tt8685446,Comedians of the World,1,3050,6.1,22031
tt0207274,TV total,,4683,6.4,22032
tt1628033,Top Gear,27,1732,5.4,22033
tt1267295,Cowboy Bebop,1,13793,6.8,22034
tt21265298,Once Upon a Time Mars,1,938,3.9,22035
tt1761811,Pound Puppies,3,1453,5.0,22036
tt0132666,The Wonderful World of Disney,44,5029,6.5,22037
tt0096697,The Simpsons,16,31619,7.0,22038
tt0086815,Thomas & Friends,10,1646,5.2,22039
tt10413786,Rifftrax Shorts,3,816,3.3,22040
tt0072562,Saturday Night Live,48,6203,6.6,22041
tt3498954,Everything Wrong with...,5,1206,4.5,22042
tt0235918,The Fairly OddParents,10,1525,5.0,22043
tt0115147,The Daily Show,27,3104,6.0,22044
tt10841904,Aynen Aynen,5,5913,6.5,22045
tt0165598,That '70s Show,8,15863,6.8,22046
tt0407398,Hi Hi Puffy AmiYumi,2,7689,6.6,22047
tt0773264,House of Payne,2,1207,4.4,22048
tt4800624,Bizaardvark,1,1276,4.5,22049
tt0397306,American Dad!,17,8099,6.6,22050
tt0182576,Family Guy,21,9870,6.7,22051
tt1384816,Mater's Tall Tales,2,4784,6.3,22052
tt1628033,Top Gear,24,2915,5.9,22053
tt10857164,Ms. Marvel,1,54904,7.0,22054
tt0086815,Thomas & Friends,16,815,2.9,22055
tt0086815,Thomas & Friends,12,954,3.5,22056
tt0072562,Saturday Night Live,47,8327,6.6,22057
tt0096697,The Simpsons,18,34516,6.9,22058
tt0115147,The Daily Show,3,1968,5.3,22059
tt1628033,Top Gear,,4931,6.3,22060
tt0072562,Saturday Night Live,41,6004,6.4,22061
tt0397306,American Dad!,10,9516,6.6,22062
tt0426769,Peppa Pig,1,2108,5.4,22063
tt6849940,ReBoot: The Guardian Code,2,1340,4.4,22064
tt10841904,Aynen Aynen,4,5199,6.3,22065
tt0115147,The Daily Show,21,5596,6.4,22066
tt0115338,The Rosie O'Donnell Show,,1617,4.8,22067
tt0096697,The Simpsons,19,31065,6.9,22068
tt1195935,The Cleveland Show,1,6858,6.5,22069
tt1635327,Nostalgia Critic,12,3466,6.0,22070
tt0086815,Thomas & Friends,24,925,3.1,22071
tt1845307,2 Broke Girls,6,12291,6.7,22072
tt3498954,Everything Wrong with...,4,1571,4.7,22073
tt16124614,Blockbuster,1,3072,5.8,22074
tt0407398,Hi Hi Puffy AmiYumi,3,7685,6.5,22075
tt0086815,Thomas & Friends,13,900,2.9,22076
tt0096697,The Simpsons,20,30482,6.9,22077
tt14500082,How I Met Your Father,1,11729,6.7,22078
tt0115147,The Daily Show,23,3833,6.0,22079
tt0096708,Tales from the Crypt,6,8650,6.5,22080
tt0086815,Thomas & Friends,14,859,2.6,22081
tt0058824,Lost in Space,2,5741,6.3,22082
tt0086814,Tales from the Darkside,4,4274,6.1,22083
tt0094512,Monsters,1,4514,6.1,22084
tt8578422,Ege'nin Hamsisi,1,688,1.2,22085
tt0086815,Thomas & Friends,23,926,2.7,22086
tt0072562,Saturday Night Live,46,8481,6.5,22087
tt0096697,The Simpsons,34,10397,6.6,22088
tt0086814,Tales from the Darkside,3,4813,6.1,22089
tt0086815,Thomas & Friends,15,911,2.5,22090
tt5301950,What Happens to My Family,2,733,1.5,22091
tt0182576,Family Guy,19,17011,6.7,22092
tt11058078,The Amber Ruffin Show,1,1327,3.9,22093
tt5462720,Kevin Can Wait,2,4686,6.1,22094
tt0096697,The Simpsons,17,33280,6.8,22095
tt10023178,A Little Late with Lilly Singh,2,1430,4.0,22096
tt3697842,The Late Show with Stephen Colbert,1,6907,6.3,22097
tt0182576,Family Guy,20,13663,6.6,22098
tt0088478,Amazing Stories,1,10927,6.5,22099
tt0096697,The Simpsons,25,27056,6.8,22100
tt8242548,Four More Shots Please,2,1633,4.3,22101
tt0096697,The Simpsons,21,30386,6.8,22102
tt0086815,Thomas & Friends,22,1044,2.8,22103
tt2377271,Out There,1,1647,4.3,22104
tt14556544,Thomas & Friends: All Engines Go,1,1072,2.8,22105
tt0182576,Family Guy,18,18267,6.7,22106
tt4635276,Master of None,3,5214,6.0,22107
tt11871764,The Proud Family: Louder and Prouder,1,2268,4.9,22108
tt0086814,Tales from the Darkside,2,6390,6.2,22109
tt0096697,The Simpsons,27,24045,6.7,22110
tt0115147,The Daily Show,24,4111,5.8,22111
tt0096697,The Simpsons,33,16519,6.6,22112
tt0096697,The Simpsons,29,20081,6.7,22113
tt0096697,The Simpsons,22,27974,6.7,22114
tt0096697,The Simpsons,24,25308,6.7,22115
tt10839422,Sex/Life,1,4514,5.8,22116
tt4824056,Bandits,1,6383,6.1,22117
tt0057733,Bewitched,8,6122,6.1,22118
tt13819960,And Just Like That...,1,14086,6.5,22119
tt1841116,FunnyMovie,1,1183,2.6,22120
tt1372153,The Nutshack,1,2967,5.1,22121
tt9073722,Marvel Rising: Initiation,2,3051,5.2,22122
tt3921180,Scream: The TV Series,3,3816,5.5,22123
tt0206512,SpongeBob SquarePants,8,9630,6.3,22124
tt0115147,The Daily Show,25,4214,5.6,22125
tt0086814,Tales from the Darkside,1,9813,6.3,22126
tt13921170,The Good， the Bad， the Corny: Radioactive,1,1239,2.7,22127
tt0096697,The Simpsons,26,25469,6.6,22128
tt0115147,The Daily Show,11,4613,5.7,22129
tt6849940,ReBoot: The Guardian Code,1,1988,4.2,22130
tt0096708,Tales from the Crypt,7,6152,6.0,22131
tt0285403,Scrubs,9,9722,6.3,22132
tt0096697,The Simpsons,23,31606,6.6,22133
tt6064882,Room 104,1,9361,6.2,22134
tt3467414,Harem,1,978,1.2,22135
tt0423621,Brandy & Mr. Whiskers,1,2110,4.2,22136
tt0115147,The Daily Show,1,2384,4.5,22137
tt10338160,Chad,1,2121,4.2,22138
tt0115147,The Daily Show,2,2538,4.6,22139
tt0096697,The Simpsons,31,18723,6.5,22140
tt0096697,The Simpsons,32,17529,6.4,22141
tt0369179,Two and a Half Men,11,17695,6.4,22142
tt0094540,Roseanne,9,6081,5.8,22143
tt0369179,Two and a Half Men,10,20131,6.5,22144
tt0096697,The Simpsons,28,19289,6.4,22145
tt0407398,Hi Hi Puffy AmiYumi,1,7757,6.0,22146
tt11871764,The Proud Family: Louder and Prouder,2,2120,3.9,22147
tt0206512,SpongeBob SquarePants,6,12412,6.2,22148
tt5301950,What Happens to My Family,1,1265,1.5,22149
tt0182576,Family Guy,17,23395,6.4,22150
tt0182576,Family Guy,12,31914,6.4,22151
tt15655120,Blue Nissan,1,1769,2.6,22152
tt6021260,Bill Nye Saves the World,1,3838,4.7,22153
tt0132666,The Wonderful World of Disney,2,5887,5.3,22154
tt0096697,The Simpsons,30,21209,6.2,22155
tt0132666,The Wonderful World of Disney,4,10180,5.7,22156
tt0206512,SpongeBob SquarePants,7,11293,5.7,22157
tt5621544,Pinky Malinky,1,14333,5.9,22158
tt0132666,The Wonderful World of Disney,1,20369,6.0,22159
tt0369179,Two and a Half Men,9,28737,5.9,22160
tt0176357,American Playhouse,,2653,2.5,22161
tt8435344,ThunderCats Roar,1,2968,2.9,22162
tt3481544,Breadwinners,2,3152,2.9,22163
tt0132666,The Wonderful World of Disney,3,24614,5.8,22164
tt11874042,Six Windows in the Desert,1,5227,4.1,22165
tt10857160,She-Hulk: Attorney at Law,1,133712,6.1,22166
tt1217518,Patito feo,1,9885,4.9,22167
tt3481544,Breadwinners,1,3959,3.1,22168
tt0369179,Two and a Half Men,12,14325,5.2,22169
tt14482414,Racket Boys,1,10712,4.8,22170
tt1217518,Patito feo,2,6727,3.6,22171
tt12286260,Santa Inc.,1,5463,2.7,22172
tt10023178,A Little Late with Lilly Singh,1,6224,2.7,22173
tt1628033,Top Gear,23,8047,2.5,22174
tt14153790,Velma,1,22571,2.9,22175
tt0132666,The Wonderful World of Disney,47,39683,2.7,22176
