tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt0486531,Independent Lens,14,1402,7.0,9656
tt10376904,Exhibit A,1,379,6.3,9657
tt10948294,The Great Escapists,1,567,6.6,9658
tt8289930,Formula 1: Drive to Survive,5,4051,7.2,9659
tt0261475,Hollywood Greats,12,333,6.2,9660
tt3455408,The Curse of Oak Island,10,1040,6.9,9661
tt13237158,Shock Docs,1,299,6.1,9662
tt0473313,The Comedians of Comedy,1,103,3.8,9663
tt8747342,Amazing Interiors,1,592,6.7,9664
tt14549716,House of Hammer,1,396,6.4,9665
tt1743990,Cinemassacre's Monster Madness,8,741,6.8,9666
tt12409154,We Are the Champions,1,1156,7.0,9667
tt1408430,30 for 30,4,6413,7.2,9668
tt8300324,I Am a Killer,2,1981,7.1,9669
tt0318220,HBO First Look,10,492,6.5,9670
tt1248967,Top Gear USA,1,417,6.4,9671
tt0407379,Dead Famous,2,288,5.9,9672
tt14057360,The Lost Pirate Kingdom,1,762,6.8,9673
tt0247882,Forensic Files,7,3227,7.1,9674
tt8728268,72 Dangerous Animals - Asia,1,621,6.6,9675
tt1643266,Ancient Aliens,7,797,6.8,9676
tt16027926,Crime Scene: The Times Square Killer,1,784,6.8,9677
tt0166442,Inside Edition,,112,3.8,9678
tt4397866,Storyville,18,796,6.8,9679
tt8289930,Formula 1: Drive to Survive,4,7947,7.2,9680
tt11313054,Kevin Hart: Don't F**k This Up,1,583,6.6,9681
tt1122725,Ghost Hunters International,2,501,6.5,9682
tt0305036,Headliners & Legends with Matt Lauer,,281,5.8,9683
tt8005374,Explained,3,2693,7.1,9684
tt12429046,Home Game,1,797,6.8,9685
tt1743990,Cinemassacre's Monster Madness,9,632,6.6,9686
tt7763662,Rotten,1,1502,7.0,9687
tt13464340,Alien Worlds,1,988,6.8,9688
tt15677070,Voir,1,1232,6.9,9689
tt15789442,A Sétima Arte,1,108,3.5,9690
tt0497480,Comedy Central Presents,9,563,6.5,9691
tt13452100,Fabulous Lives of Bollywood Wives,2,95,2.9,9692
tt1471868,Mystery Files,1,496,6.4,9693
tt0983197,Four Corners,54,66,1.0,9694
tt0383126,MythBusters,9,2335,7.1,9695
tt1520788,The Greatest,,559,6.5,9696
tt0383126,MythBusters,10,2141,7.0,9697
tt12615492,Greatness Code,1,263,5.6,9698
tt2855296,The Truth Behind,1,350,6.0,9699
tt14856998,Elize Matsunaga: Once Upon a Crime,1,391,6.2,9700
tt10715148,The Family,1,967,6.8,9701
tt0092322,Biography,25,455,6.3,9702
tt21852952,Ghosts of Devil's Perch,1,189,5.0,9703
tt0294064,Celebrity Profile,,273,5.7,9704
tt6130902,Lore,1,3169,7.1,9705
tt0463399,E! True Hollywood Story,2,732,6.6,9706
tt12759334,Tiny Creatures,1,491,6.4,9707
tt14036920,Eat the Rich: The GameStop Saga,1,520,6.4,9708
tt4150832,No Small Parts,5,824,6.7,9709
tt1643266,Ancient Aliens,5,1525,6.9,9710
tt1105711,1000 Ways to Die,1,532,6.4,9711
tt0463399,E! True Hollywood Story,6,904,6.7,9712
tt0463399,E! True Hollywood Story,7,772,6.7,9713
tt2433570,Unsealed: Alien Files,1,610,6.5,9714
tt17220436,Profiled: The Black Man,1,75,1.3,9715
tt1743990,Cinemassacre's Monster Madness,13,262,5.5,9716
tt1170243,Monsterquest,1,534,6.4,9717
tt4345650,Secrets of Britain,1,1720,7.0,9718
tt6233538,Roman Empire,1,1938,7.0,9719
tt15287836,Monsters Inside: The 24 Faces of Billy Milligan,1,628,6.5,9720
tt14584186,The Me You Can't See,1,738,6.6,9721
tt11558924,Hillary,1,221,5.1,9722
tt0497480,Comedy Central Presents,8,896,6.7,9723
tt0318220,HBO First Look,11,531,6.3,9724
tt0497480,Comedy Central Presents,7,1049,6.8,9725
