tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt3568152,Straw That Broke the Camel's Back,Survivor,28,12,8.5,163,239
tt3329842,Rustle Feathers,Survivor,27,12,8.6,137,240
tt6335726,The Stakes Have Been Raised,Survivor,34,1,8.4,198,241
tt22780182,Festival Drag,Drag Race Italia,2,5,8.4,196,242
tt14495326,Horror Icons Reimagined,The Boulet Brothers' Dragula,4,1,8.5,159,243
tt5070228,Fear of Failure,Taskmaster,2,1,8.3,250,244
tt14758882,Divas,Drag Race España,1,2,8.1,591,245
tt6315170,I'm Going for a Million Bucks,Survivor,33,13,8.4,193,246
tt2191323,RuPocalypse Now!,RuPaul's Drag Race,4,1,8.2,349,247
tt15745912,Miss Fugly Beauty Pageant,RuPaul's Drag Race UK,3,7,8.1,584,248
tt0748088,Show No. 308,Whose Line Is It Anyway?,3,38,9.0,82,249
tt7001454,Category Is,RuPaul's Drag Race,9,12,8.2,346,250
tt15560276,Spine-Chilling Circus,Halloween Wars,11,4,3.6,23,22328
tt1243649,I Can't Believe It's Not Clutter,The Apprentice,3,14,4.2,29,22329
tt1243652,Trouble Is Brewing,The Apprentice,3,3,4.2,29,22329
tt15239426,VIP Arrivals,Big Brother,50,1,2.5,17,22331
tt0761463,The First 24 Days: A Closer Look,Survivor,2,9,6.1,141,22332
tt0514036,Lost in Space,The Apprentice,4,5,4.1,28,22333
tt1272925,There's No 'I' in Team,The Apprentice,4,2,4.1,28,22333
tt0513587,Episode #3.4,Ant & Dec's Saturday Night Takeaway,3,4,3.1,20,22335
tt1240022,What You Didn't See,The Apprentice,3,9,4.0,27,22336
tt0514027,A Lonely Drive,The Apprentice,3,13,4.3,31,22337
tt1448850,Dundee: Francis,Come Dine with Me,4,27,1.1,13,22338
tt0514032,Motel 666,The Apprentice,3,2,4.6,36,22339
tt0514020,Lights! Camera! Transaction!,The Apprentice,2,5,4.2,30,22340
tt8634664,Bonus: 3， 2， 1... Ya Not Done!,Nailed It!,2,7,5.9,106,22341
tt1449490,Dundee: Laura,Come Dine with Me,4,28,1.0,13,22342
tt1447572,Dundee: Tara,Come Dine with Me,4,26,1.0,13,22342
tt3057162,Top 10 Countdown,RuPaul's Drag Race All Stars,1,0,5.9,108,22344
tt12150988,She-MZ,RuPaul's Drag Race All Stars,5,4,6.4,424,22345
tt20852136,Drag Race Gives Back Variety Extravaganza,RuPaul's Drag Race All Stars,7,11,6.5,1072,22346
tt26936559,Fire. Water. Flare.,Outlast,1,1,5.7,85,22347
tt22780176,Daughters of the Stars,Drag Race Italia,2,4,6.2,202,22348
tt15261126,Identity Theft,The Circle,3,3,6.1,161,22349
tt27520361,El Reencuentro,Drag Race España,3,10,6.0,133,22350
tt22441920,Quarterfinal #2: Eddie Huang， Reggie Watts and Iliza Shlesinger,Celebrity Jeopardy!,1,2,4.7,40,22351
tt0514021,Runaway Pride,The Apprentice,2,10,3.9,28,22352
tt0514024,The Butt Stops Here,The Apprentice,2,11,3.9,28,22352
tt18411826,Texas Trailblaze-hers,Top Chef,19,6,5.2,55,22354
tt1552921,The First 27 Days,Survivor,19,11,5.7,88,22355
tt0514025,The Last Supper,The Apprentice,2,4,4.2,32,22356
tt15047616,They Hate Me 'Cause They Ain't Me,Survivor,41,4,6.3,309,22357
tt1243650,Bedazzled by a Beefy T,The Apprentice,3,15,3.7,27,22358
tt13807814,Corona Can't Keep a Good Queen Down,RuPaul's Drag Race,13,9,6.3,324,22359
tt0612795,It's Alive,It's Alive!,1,3,1.4,15,22360
tt0989901,The Girl Who Gets Thrown in the Pool,America's Next Top Model,8,7,5.2,58,22361
tt28117892,Grand Finale,Drag Race España,3,11,6.0,146,22362
tt0514022,Send in the Crowns,The Apprentice,2,3,4.1,32,22363
tt5708348,Live Reunion Show,Survivor,32,15,5.9,124,22364
tt27095988,Hunger Pains,Outlast,1,2,5.6,84,22365
tt7175174,The Three-Hour Live Finale,The Bachelorette,13,11,3.9,30,22366
tt0514034,Whopper 101,The Apprentice,3,1,4.2,34,22367
tt16058414,Grand Finale,RuPaul's Drag Race UK,3,10,6.4,695,22368
tt2542920,RuPaul's Gaff-In,RuPaul's Drag Race All Stars,1,2,6.2,272,22369
tt13635984,The Pork Chop,RuPaul's Drag Race,13,1,6.4,829,22370
tt0513590,Episode #4.1,Ant & Dec's Saturday Night Takeaway,4,1,5.4,74,22371
tt2750720,Reunion Show,Survivor,26,15,5.8,119,22372
tt1108026,Scoop Dreams,The Apprentice,2,2,4.0,33,22373
tt16282806,Taika Waititi & Rita Ora vs. Normani & Taraji P. Henson,That's My Jam,1,3,5.1,60,22374
tt15511678,Frightening Folklore,Halloween Wars,11,3,3.5,28,22375
tt8365142,Live Reunion Special,Survivor,36,14,5.7,108,22376
