tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt1718608,The Spanish Civil War,1,74,7.5,419
tt4327600,The American Revolution,1,59,7.4,420
tt0108914,San guo yan yi,4,78,7.5,421
tt9553144,Great British Ships,2,27,7.0,422
tt1270823,Warriors,1,66,7.4,423
tt8675140,Hitler's Last Stand,4,46,7.3,424
tt0395383,Clash of Warriors,1,12,6.0,425
tt2927648,Alias Caracalla， au coeur de la Résistance,1,29,7.0,426
tt4970276,Special Forces: Ultimate Hell Week,2,23,6.8,427
tt26743607,War Sailor,1,294,7.6,428
tt3545288,Leningrad,1,20,6.7,429
tt1559681,Gary: Tank Commander,2,71,7.4,430
tt2261797,Love， Hate & Propaganda: The Cold War,1,24,6.8,431
tt1210647,Detective De Luca,1,150,7.6,432
tt27214786,101 Battalion,1,17,6.4,433
tt0940000,Combat Zone,1,12,5.9,434
tt0481303,World War I in Colour,1,192,7.6,435
tt0075566,The Rhinemann Exchange,1,9,5.2,436
tt0081878,It Ain't Half Hot Mum,7,115,7.5,437
tt1973370,Greatest Tank Battles,2,143,7.5,438
tt2185262,Lines of Wellington,1,29,6.9,439
tt0098479,Till We Meet Again,1,27,6.8,440
tt3587846,Résistance,1,173,7.6,441
tt6524142,La Guerre des As,1,14,5.8,442
tt0174599,Dolgaya doroga v dyunakh,1,69,7.3,443
tt0120948,Czterej pancerni i pies,1,285,7.6,444
tt3325692,Nazi Mega Weapons,6,96,7.4,445
tt3325692,Nazi Mega Weapons,5,54,7.2,446
tt18245818,Untold Arctic Wars,1,83,7.4,447
tt0354333,Secrets of the Dead,14,68,7.3,448
tt0150282,Days of Hope,1,91,7.4,449
tt1973370,Greatest Tank Battles,1,216,7.6,450
tt3458030,Deadline Gallipoli,1,82,7.4,451
tt0059999,Jericho,1,19,6.2,452
tt0088777,Batalyony prosyat ognya,1,34,6.9,453
tt3118014,Civil War 360,1,47,7.1,454
tt0159164,A Family at War,2,172,7.5,455
tt0108914,San guo yan yi,3,106,7.4,456
tt6489202,Clash of Futures,1,270,7.6,457
tt4699982,Rebellion,2,222,7.6,458
tt0354333,Secrets of the Dead,10,84,7.3,459
tt1868356,Convoy: War for the Atlantic,1,30,6.7,460
tt3543006,The World Wars,2,77,7.3,461
tt1155383,Heroes of World War II,1,69,7.2,462
tt0057801,World War One,1,39,6.9,463
tt0057752,Gomer Pyle: USMC,1,2050,7.7,464
tt3495652,New Worlds,1,244,7.6,465
tt2862164,Bullet Points,1,36,6.8,466
tt0062552,Dad's Army,2,602,7.7,467
