tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt0364782,The Apprentice,12,613,6.0,2255
tt0313038,The Bachelor,16,212,4.6,2256
tt13033136,Drag Race Holland,1,1129,6.4,2257
tt1353056,RuPaul's Drag Race,13,10188,6.7,2258
tt0257295,Big Brother: UK,8,239,4.8,2259
tt0313038,The Bachelor,1,148,3.5,2260
tt14902484,Too Hot to Handle: Brazil,1,197,4.3,2261
tt4770018,Love Island,3,983,6.3,2262
tt0363307,America's Next Top Model,23,437,5.6,2263
tt12004280,Too Hot to Handle,4,869,6.2,2264
tt1249208,Celebrity Family Feud,1,179,3.9,2265
tt0362339,Deutschland sucht den Superstar,3,144,3.2,2266
tt0257295,Big Brother: UK,3,593,5.9,2267
tt11286902,Exatlon Türkiye,1,280,4.9,2268
tt0313038,The Bachelor,18,245,4.6,2269
tt21092364,Too Hot to Handle: Germany,1,214,4.3,2270
tt0362339,Deutschland sucht den Superstar,6,179,3.8,2271
tt16968320,RuPaul's Drag Race UK vs the World,1,3898,6.6,2272
tt0364782,The Apprentice,6,387,5.3,2273
tt0965393,Rock of Love with Bret Michaels,1,238,4.5,2274
tt0054560,Password,2,124,2.3,2275
tt0257295,Big Brother: UK,2,516,5.6,2276
tt13606528,Drag Race España,3,4094,6.6,2277
tt0313038,The Bachelor,25,553,5.7,2278
tt0048907,To Tell the Truth,10,117,1.7,2279
tt0250875,Kaun Banega Crorepati?,5,708,5.8,2280
tt4770018,Love Island,2,718,5.8,2281
tt4770018,Love Island,8,754,5.8,2282
tt1134766,Das Supertalent,6,186,3.2,2283
tt7316998,Richard Osman's House of Games,3,1254,6.1,2284
tt0057740,The Celebrity Game,,115,1.0,2285
tt0092483,Win， Lose or Draw,,118,1.0,2286
tt0259811,Sports Geniuses,1,119,1.0,2287
tt0906714,Identity,1,138,1.8,2288
tt0055714,Your First Impression,,120,1.0,2289
tt0496212,Skating with Celebrities,1,123,1.0,2290
tt0362339,Deutschland sucht den Superstar,10,224,3.5,2291
tt0364782,The Apprentice,5,375,4.7,2292
tt0416359,The Contender,1,429,4.9,2293
tt4770018,Love Island,7,1262,6.0,2294
tt0257295,Big Brother: UK,5,527,5.1,2295
tt2301643,Halloween Wars,11,224,3.1,2296
tt4319118,Through the Keyhole,6,144,1.2,2297
tt0364782,The Apprentice,4,366,4.4,2298
tt4823212,The Drunken Peasants,,156,1.3,2299
tt2301351,RuPaul's Drag Race All Stars,4,6486,6.4,2300
tt0364782,The Apprentice,7,810,5.4,2301
tt0257295,Big Brother: UK,7,856,5.4,2302
tt0362339,Deutschland sucht den Superstar,4,249,2.9,2303
tt0362339,Deutschland sucht den Superstar,7,278,3.3,2304
tt0338616,I'm a Celebrity， Get Me Out of Here!,19,787,5.3,2305
tt0362339,Deutschland sucht den Superstar,5,284,3.2,2306
tt0138968,Hollywood Squares,,275,2.9,2307
tt12004280,Too Hot to Handle,3,1148,5.5,2308
tt0364782,The Apprentice,2,449,4.2,2309
tt0257295,Big Brother: UK,4,643,4.8,2310
tt4770018,Love Island,4,1223,5.5,2311
tt26690964,Outlast,1,683,4.6,2312
tt5672484,Match Game,4,519,4.1,2313
tt12004280,Too Hot to Handle,2,1805,5.6,2314
tt2582840,Match Game,1,308,2.3,2315
tt0364782,The Apprentice,15,705,4.3,2316
tt0239195,Survivor,41,4367,5.8,2317
tt14192040,RuPaul's Drag Race Down Under,1,3317,5.6,2318
tt0364782,The Apprentice,3,669,3.8,2319
tt0364782,The Apprentice,1,804,4.1,2320
tt13033136,Drag Race Holland,2,1642,5.0,2321
tt12004280,Too Hot to Handle,1,3250,5.0,2322
