tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt0278855,Chîsana baikingu Bikke,1,2405,6.5,8018
tt0168366,Pokémon,17,4146,6.8,8019
tt0058817,Kimba the White Lion,1,889,5.4,8020
tt0434665,Bleach,13,4052,6.8,8021
tt4674646,Cyanide and Happiness Shorts,1,3249,6.7,8022
tt8235236,Paradise PD,3,3031,6.6,8023
tt0098763,Captain Planet and the Planeteers,1,1185,5.7,8024
tt0206512,SpongeBob SquarePants,12,6763,7.0,8025
tt1295036,Seth MacFarlane's Cavalcade of Cartoon Comedy,1,1378,5.9,8026
tt0397306,American Dad!,13,8464,7.0,8027
tt0426769,Peppa Pig,4,752,4.8,8028
tt1352421,Natsume's Book of Friends,5,628,4.3,8029
tt8013750,Violence Jack,1,1002,5.4,8030
tt0098763,Captain Planet and the Planeteers,2,852,5.1,8031
tt0367369,MegaMan: NT Warrior,1,393,2.6,8032
tt3185682,Pupa,1,423,2.9,8033
tt9073722,Marvel Rising: Initiation,1,664,4.5,8034
tt9165462,The Casagrandes,2,1333,5.8,8035
tt3909224,The Seven Deadly Sins,4,8154,7.0,8036
tt12579042,Short Circuit,1,5447,6.9,8037
tt0277467,Arabian Nights: Adventures of Sinbad,1,1527,6.0,8038
tt0146370,Bolek i Lolek,5,1006,5.4,8039
tt1352421,Natsume's Book of Friends,6,583,4.0,8040
tt0197911,Spider-Woman,1,1185,5.6,8041
tt0126171,She-Ra: Princess of Power,1,3497,6.7,8042
tt0434665,Bleach,9,2704,6.5,8043
tt0085033,Inspector Gadget,1,5119,6.8,8044
tt0283721,David the Gnome,1,2690,6.5,8045
tt8336340,Star Wars Resistance,,1351,5.8,8046
tt0088510,Star Wars: Droids,1,1699,6.0,8047
tt8526988,Total DramaRama,1,711,4.4,8048
tt4859164,The Loud House,6,1661,6.0,8049
tt0086815,Thomas & Friends,9,1684,6.0,8050
tt7833530,The Adventures of Kid Danger,1,573,3.6,8051
tt0136658,Quack Pack,1,2100,6.2,8052
tt0371475,Ren & Stimpy 'Adult Party Cartoon',1,1065,5.3,8053
tt0426769,Peppa Pig,3,985,5.1,8054
tt0168366,Pokémon,4,8100,6.9,8055
tt1352421,Natsume's Book of Friends,1,1043,5.2,8056
tt13173144,Resident Evil: Infinite Darkness,1,3316,6.6,8057
tt1384816,Mater's Tall Tales,1,1904,6.1,8058
tt0055683,The Jetsons,2,3991,6.6,8059
tt1352421,Natsume's Book of Friends,4,753,4.3,8060
tt1384816,Mater's Tall Tales,3,1913,6.0,8061
tt0076983,Battle of the Planets,1,1397,5.6,8062
tt0121955,South Park,25,18305,7.1,8063
tt0088563,MASK,1,1871,6.0,8064
tt1352421,Natsume's Book of Friends,3,791,4.3,8065
tt1890725,Blood-C,1,905,4.7,8066
tt1661629,Perman,1,1069,5.1,8067
tt1352421,Natsume's Book of Friends,2,849,4.5,8068
tt0086815,Thomas & Friends,11,1494,5.7,8069
tt7689460,Our Cartoon President,1,2230,6.1,8070
tt1305826,Adventure Time,,8865,6.9,8071
tt0857277,Back at the Barnyard,1,2401,6.2,8072
tt11281876,My Little Pony: Pony Life,1,769,4.1,8073
tt0444953,Kaleido Star,1,698,3.8,8074
tt0397306,American Dad!,16,6520,6.8,8075
tt0185066,Galaxy Express 999,1,1429,5.5,8076
tt1195935,The Cleveland Show,3,4682,6.7,8077
tt1872328,Gosick,1,1013,4.8,8078
tt1372153,The Nutshack,2,1921,5.9,8079
tt8336340,Star Wars Resistance,2,6061,6.8,8080
tt0154061,CatDog,2,2366,6.1,8081
tt6148376,Ben 10,4,971,4.6,8082
tt0397306,American Dad!,12,9561,6.9,8083
tt0206512,SpongeBob SquarePants,13,2315,6.1,8084
tt0069637,Star Trek: The Animated Series,2,3836,6.5,8085
tt0144700,101 Dalmatians: The Series,1,1949,5.9,8086
tt2771780,Teen Titans Go!,6,2377,6.1,8087
tt0458250,Betsy's Kindergarten Adventures,1,435,1.2,8088
tt0096697,The Simpsons,13,38797,7.1,8089
tt0426769,Peppa Pig,2,1303,5.1,8090
tt20516438,Better Call Saul Presents: Slippin' Jimmy,1,823,4.0,8091
tt13623148,I Am Groot,1,15347,7.0,8092
tt0235918,The Fairly OddParents,9,1620,5.5,8093
tt0168366,Pokémon,14,3480,6.4,8094
tt0206512,SpongeBob SquarePants,5,11080,6.9,8095
tt0397306,American Dad!,15,8582,6.8,8096
tt0103562,Taz-Mania,1,2381,6.0,8097
tt10167284,Forky Asks a Question,1,4053,6.5,8098
tt13634444,Pixar Popcorn,1,4440,6.5,8099
tt0206512,SpongeBob SquarePants,9,11129,6.9,8100
tt1761811,Pound Puppies,1,1496,5.2,8101
tt6874502,Unikitty!,1,2224,5.9,8102
tt0281433,The Dick Tracy Show,1,1560,5.3,8103
tt0182576,Family Guy,15,21406,7.0,8104
tt6779076,Star Wars: Forces of Destiny,2,3191,6.2,8105
tt0145628,Popeye the Sailor,1,9065,6.8,8106
tt0270761,Candy Candy,1,2258,5.8,8107
tt0182576,Family Guy,13,26118,7.0,8108
tt1761811,Pound Puppies,3,1453,5.0,8109
tt1195935,The Cleveland Show,4,4364,6.4,8110
tt0182576,Family Guy,14,22895,7.0,8111
tt1195935,The Cleveland Show,2,5456,6.6,8112
tt0086815,Thomas & Friends,10,1646,5.2,8113
tt4859164,The Loud House,4,4950,6.5,8114
tt0235918,The Fairly OddParents,10,1525,5.0,8115
tt0206512,SpongeBob SquarePants,11,9751,6.8,8116
tt0434665,Bleach,4,5203,6.5,8117
tt13622982,Star Wars: Visions,1,42455,7.1,8118
tt0086815,Thomas & Friends,16,815,2.9,8119
tt0086815,Thomas & Friends,12,954,3.5,8120
tt0096697,The Simpsons,14,36083,7.0,8121
tt0086815,Thomas & Friends,24,924,3.1,8122
tt1384816,Mater's Tall Tales,2,4783,6.3,8123
tt0426769,Peppa Pig,1,2105,5.3,8124
tt2771780,Teen Titans Go!,5,3475,6.0,8125
tt0086815,Thomas & Friends,13,900,2.9,8126
tt0407398,Hi Hi Puffy AmiYumi,2,7689,6.6,8127
tt0086815,Thomas & Friends,14,859,2.6,8128
tt0397306,American Dad!,17,8097,6.6,8129
tt0096697,The Simpsons,15,34450,7.0,8130
tt0182576,Family Guy,21,9836,6.7,8131
tt6779076,Star Wars: Forces of Destiny,1,4396,6.2,8132
tt0086815,Thomas & Friends,23,926,2.7,8133
tt0086815,Thomas & Friends,15,911,2.5,8134
tt1195935,The Cleveland Show,1,6858,6.5,8135
tt9561862,Love， Death & Robots,2,89064,7.1,8136
tt10826054,Masters of the Universe: Revelation,1,8553,6.6,8137
tt0397306,American Dad!,10,9516,6.6,8138
tt6148376,Ben 10,2,1521,4.3,8139
tt0096697,The Simpsons,16,31618,7.0,8140
tt4718304,The Powerpuff Girls,3,1200,3.5,8141
tt0407398,Hi Hi Puffy AmiYumi,3,7685,6.5,8142
tt0086815,Thomas & Friends,22,1044,2.8,8143
tt21856734,Junji Ito Maniac: Japanese Tales of the Macabre,1,3692,5.9,8144
tt14556544,Thomas & Friends: All Engines Go,1,1072,2.8,8145
tt2377271,Out There,1,1647,4.3,8146
tt0139774,Dragon Ball GT,1,22260,6.9,8147
tt6148376,Ben 10,3,1343,3.5,8148
tt11871764,The Proud Family: Louder and Prouder,1,2268,4.9,8149
tt0069637,Star Trek: The Animated Series,1,12145,6.7,8150
tt0096697,The Simpsons,34,10387,6.6,8151
tt0096697,The Simpsons,18,34514,6.9,8152
tt16350094,The Boys Presents: Diabolical,1,15700,6.7,8153
tt0388629,One Piece,,3576,5.6,8154
tt0096697,The Simpsons,19,31058,6.9,8155
tt0096697,The Simpsons,20,30479,6.9,8156
tt0182576,Family Guy,19,16991,6.7,8157
tt1372153,The Nutshack,1,2967,5.1,8158
tt9073722,Marvel Rising: Initiation,2,3051,5.2,8159
tt0182576,Family Guy,20,13625,6.6,8160
tt4718304,The Powerpuff Girls,2,1738,3.6,8161
tt0423621,Brandy & Mr. Whiskers,1,2108,4.2,8162
tt2771780,Teen Titans Go!,4,5503,5.9,8163
tt0182576,Family Guy,18,18263,6.7,8164
tt0096697,The Simpsons,17,33280,6.8,8165
tt0096697,The Simpsons,25,27053,6.8,8166
tt0096697,The Simpsons,33,16516,6.6,8167
tt11871764,The Proud Family: Louder and Prouder,2,2118,3.9,8168
tt0206512,SpongeBob SquarePants,8,9630,6.3,8169
tt0096697,The Simpsons,21,30385,6.8,8170
tt8336340,Star Wars Resistance,1,10147,6.3,8171
tt1409055,Dragon Ball Z Kai,2,40344,6.8,8172
tt0096697,The Simpsons,29,20081,6.7,8173
tt0096697,The Simpsons,27,24035,6.7,8174
tt16274170,The Red Ape Family,1,1591,2.7,8175
tt2392143,Motorcity,1,2552,4.2,8176
tt0096697,The Simpsons,24,25299,6.7,8177
tt0096697,The Simpsons,22,27973,6.7,8178
tt6148376,Ben 10,1,2498,4.0,8179
tt9353248,Star Wars Galaxy of Adventures,1,2975,4.4,8180
tt0407398,Hi Hi Puffy AmiYumi,1,7757,6.0,8181
tt0096697,The Simpsons,26,25462,6.6,8182
tt2771780,Teen Titans Go!,3,7797,5.8,8183
tt0096697,The Simpsons,32,17529,6.4,8184
tt0206512,SpongeBob SquarePants,6,12412,6.2,8185
tt0096697,The Simpsons,31,18715,6.5,8186
tt0096697,The Simpsons,23,31598,6.6,8187
tt8788458,The Promised Neverland,2,14345,6.3,8188
tt0096697,The Simpsons,28,19286,6.4,8189
tt4718304,The Powerpuff Girls,1,3538,4.1,8190
tt4859164,The Loud House,5,5391,4.9,8191
tt2771780,Teen Titans Go!,2,8319,5.5,8192
tt0182576,Family Guy,17,23394,6.4,8193
tt0182576,Family Guy,12,31912,6.4,8194
tt8435344,ThunderCats Roar,1,2968,2.9,8195
tt2771780,Teen Titans Go!,1,11919,5.8,8196
tt0206512,SpongeBob SquarePants,7,11293,5.7,8197
tt3481544,Breadwinners,2,3152,2.9,8198
tt0096697,The Simpsons,30,21203,6.2,8199
tt5621544,Pinky Malinky,1,14333,5.9,8200
tt3481544,Breadwinners,1,3959,3.1,8201
tt13635348,High Guardian Spice,1,2996,1.7,8202
tt12286260,Santa Inc.,1,5463,2.7,8203
tt14153790,Velma,1,22551,2.9,8204
