tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt0615641,Episode #3.6,Jimmy Kimmel Live!,3,6,2.4,35,21059
tt0627817,Episode dated 21 February 1983,Late Night with David Letterman,,,2.0,32,21061
tt1288329,Michael Phelps/Lil' Wayne,Saturday Night Live,34,1,5.7,163,21062
tt0615845,Episode #4.47,Jimmy Kimmel Live!,4,47,3.0,41,21063
tt0628337,Episode dated 22 February 2000,Late Show with David Letterman,,,1.8,31,21064
tt0729128,Episode #14.7,The Tonight Show with Jay Leno,14,7,2.2,34,21065
tt3237290,Episode #3.49,AXS Live,3,49,1.0,27,21066
tt0728584,Episode #10.136,The Tonight Show with Jay Leno,10,136,2.9,41,21067
tt0627644,Clive Owen/Steve Carell/The Fabulous Moolah and The Great Mae Young,Late Night with Conan O'Brien,12,96,2.0,33,21068
tt2073313,Episode dated 22 October 1993,MTV's Most Wanted,,,3.2,45,21069
tt0578946,Episode dated 3 March 2005,Festival di Sanremo,,,4.2,64,21070
tt0694840,Senator John McCain/The White Stripes,Saturday Night Live,28,3,5.3,119,21071
tt0729068,Episode #13.172,The Tonight Show with Jay Leno,13,172,1.8,32,21072
tt11992270,SNL At Home: Kristen Wiig/Boyz II Men,Saturday Night Live,45,18,5.9,224,21073
tt0729062,Episode #13.166,The Tonight Show with Jay Leno,13,166,4.1,62,21074
tt0628314,Episode dated 14 June 1999,Late Show with David Letterman,,,1.9,33,21075
tt0873358,Dane Cook/The Killers,Saturday Night Live,32,1,5.6,158,21076
tt14142854,Maya Rudolph/Jack Harlow,Saturday Night Live,46,15,6.1,324,21077
tt0615608,Episode #1.130,Jimmy Kimmel Live!,1,130,2.5,38,21078
tt4629012,Michael Strahan vs. Hoda Kotb,Lip Sync Battle,1,6,4.8,88,21079
tt0694911,Jon Heder/Ashlee Simpson,Saturday Night Live,31,2,5.1,106,21080
tt4566028,Taraji P. Henson/Mumford & Sons,Saturday Night Live,40,18,5.8,203,21081
tt0837361,Episode #2.184,The Late Late Show with Craig Ferguson,2,184,2.2,36,21082
tt0729100,Episode #13.204,The Tonight Show with Jay Leno,13,204,1.8,33,21083
tt25702114,Michael B. Jordan/Lil Baby,Saturday Night Live,48,11,6.0,278,21084
tt0694842,Nia Vardalos/Eve,Saturday Night Live,28,5,4.2,67,21085
tt0615908,Episode #4.134,Jimmy Kimmel Live!,4,134,2.5,39,21086
tt0694803,Tom Green/David Gray,Saturday Night Live,26,6,5.0,102,21087
tt1555786,Taylor Lautner/Bon Jovi,Saturday Night Live,35,9,5.6,166,21088
tt0728606,Episode #11.1,The Tonight Show with Jay Leno,11,1,1.4,31,21089
tt5317298,Ronda Rousey/Selena Gomez,Saturday Night Live,41,11,5.9,247,21090
tt0627708,Steve Carell/Connie Nielsen/The Click Five,Late Night with Conan O'Brien,12,165,1.8,34,21091
tt0694898,Queen Latifah,Saturday Night Live,30,2,4.9,98,21092
tt0694913,Lance Armstrong/Sheryl Crow,Saturday Night Live,31,4,4.8,93,21093
tt0694891,Hilary Swank/50 Cent,Saturday Night Live,30,13,4.7,88,21094
tt0728410,Episode #9.148,The Tonight Show with Jay Leno,9,148,2.0,36,21095
tt0694708,Tom Hanks/Tom Petty & the Heartbreakers,Saturday Night Live,22,1,4.8,94,21096
tt0615640,Episode #3.5,Jimmy Kimmel Live!,3,5,2.2,38,21097
tt0751849,Pilot,Yo! MTV Raps,1,1,4.0,65,21098
tt11191234,Home Is on the Way,Empire,6,18,5.6,176,21099
tt0694723,Chris Rock/The Wallflowers,Saturday Night Live,22,5,4.7,90,21100
tt0615639,Episode #3.4,Jimmy Kimmel Live!,3,4,2.5,41,21101
tt0615638,Episode #3.3,Jimmy Kimmel Live!,3,3,2.1,38,21102
tt0615637,Episode #3.2,Jimmy Kimmel Live!,3,2,2.1,38,21102
tt13700636,John Krasinski/Machine Gun Kelly,Saturday Night Live,46,10,6.1,394,21104
tt4370480,Blake Shelton,Saturday Night Live,40,12,5.7,208,21105
tt0694832,Queen Latifah/Ms. Dynamite,Saturday Night Live,28,14,4.4,81,21106
tt5482486,Jonah Hill/Future,Saturday Night Live,41,14,5.7,213,21107
tt0694802,Calista Flockhart/Ricky Martin,Saturday Night Live,26,5,4.5,86,21108
tt0694789,Jennifer Lopez,Saturday Night Live,26,11,5.3,145,21109
tt0999531,Episode dated 28 September 2004,Total Request Live,,,2.5,44,21110
tt0125418,Musketeers Twenty Years After,Mushketyory dvadtsat let spustya,1,3,6.1,443,21111
tt7964402,Charles Barkley/Migos,Saturday Night Live,43,14,5.7,224,21112
tt6530188,Octavia Spencer/Father John Misty,Saturday Night Live,42,15,5.7,230,21113
tt11680610,RuPaul/Justin Bieber,Saturday Night Live,45,13,5.9,314,21114
tt1163709,Episode dated 6 June 2007,Total Request Live,,,1.4,36,21115
tt0694836,Ashton Kutcher/50 Cent,Saturday Night Live,28,18,4.2,81,21116
tt10015328,Shift and Save Yourself,Empire,5,12,5.4,175,21117
tt2280324,Margaret Mitchell: American Rebel,American Masters,26,4,4.6,100,21118
tt0694893,Ashton Kutcher/Gwen Stefani,Saturday Night Live,30,15,4.6,100,21118
tt0694727,Rosie O'Donnell/Whitney Houston,Saturday Night Live,22,9,4.5,95,21120
tt0627235,Sarah Michelle Gellar/Camryn Manheim/Maria Bamford,Late Night with Conan O'Brien,6,115,2.0,42,21121
tt13897908,Regina King/Nathaniel Rateliff,Saturday Night Live,46,12,5.9,338,21122
tt16952076,Ariana DeBose/Bleachers,Saturday Night Live,47,10,5.9,342,21123
tt0694916,Dane Cook/James Blunt,Saturday Night Live,31,7,5.1,141,21124
tt0694447,Louise Lasser/Preservation Hall Jazz Band,Saturday Night Live,1,23,5.1,142,21125
tt11125932,Kristen Stewart/Coldplay,Saturday Night Live,45,5,5.9,360,21126
tt14217666,Group B Premiere -- Shamrock and Roll,The Masked Singer,5,2,5.6,232,21127
tt0694757,Cuba Gooding， Jr./Ricky Martin,Saturday Night Live,24,18,4.4,96,21128
tt11327538,Jennifer Lopez/DaBaby,Saturday Night Live,45,8,5.9,370,21129
tt0827399,Episode #1.1,Rebelde Way,1,1,3.9,78,21130
tt1171397,Live Results Show: One Contestant Eliminated,American Idol,7,30,4.2,89,21131
tt6191496,Donald Trump vs Hillary Clinton,Epic Rap Battles of History,5,7,6.2,906,21132
tt0694717,Pamela Lee/Rollins Band,Saturday Night Live,22,18,4.5,106,21133
tt5603978,Russell Crowe/Margo Price,Saturday Night Live,41,17,5.4,202,21134
tt22177554,Brendan Gleeson/Willow,Saturday Night Live,48,2,5.9,407,21135
tt0915380,Episode dated 22 November 2006,Last Call with Carson Daly,,,1.2,42,21136
tt0625849,Episode dated 16 September 2005,Last Call with Carson Daly,,,1.6,46,21137
