tconst,primaryTitle,seasonNumber,numVotes,averageRating,ranking
tt15264192,Murderville,1,5343,7.1,4019
tt1414347,La porta sul buio,1,1237,6.1,4020
tt14954498,Echoes,1,2431,6.7,4021
tt13821126,Extrapolations,1,3870,7.0,4022
tt9094282,Hostages,2,1115,5.9,4023
tt11937816,Who Killed Sara?,2,1825,6.5,4024
tt0094525,Poirot,1,17509,7.3,4025
tt0907683,Beck,9,1258,6.1,4026
tt13178100,Matchmaker Mysteries,1,1704,6.4,4027
tt0068074,Circle of Fear,1,2250,6.6,4028
tt6130902,Lore,2,1776,6.4,4029
tt13176816,Mystery 101,1,7103,7.1,4030
tt2741602,The Blacklist,9,18496,7.3,4031
tt0098765,The Case-Book of Sherlock Holmes,3,2421,6.7,4032
tt13174688,Picture Perfect Mysteries,1,1842,6.4,4033
tt1734537,Marple,2,7087,7.1,4034
tt15253376,A Ruby Herring Mystery,1,1901,6.4,4035
tt8760932,Nine Perfect Strangers,1,10798,7.2,4036
tt0099864,It,1,4048,6.9,4037
tt12540080,Dark Desire,1,3418,6.8,4038
tt0383126,MythBusters,15,711,4.7,4039
tt13019570,Mystery Woman,2,2608,6.7,4040
tt0147770,Fox Mystery Theater,1,2352,6.6,4041
tt5269594,Marcella,3,3174,6.8,4042
tt11570202,The Silent Sea,1,5324,7.0,4043
tt6394324,Charmed,3,3278,6.8,4044
tt4428122,Quantico,1,22342,7.3,4045
tt1734537,Marple,4,5983,7.0,4046
tt14273790,The Rig,1,2493,6.6,4047
tt6394324,Charmed,2,5566,7.0,4048
tt11384796,Kalkanski krugovi,1,1009,5.4,4049
tt13197674,The Chronicle Mysteries,1,3508,6.8,4050
tt17371078,The Ark,1,3108,6.7,4051
tt13837672,Crime Scene: The Vanishing at the Cecil Hotel,1,3048,6.7,4052
tt9170236,Pieces of Her,1,4470,6.9,4053
tt5420376,Riverdale,7,2542,6.6,4054
tt14182842,Martha's Vineyard Mysteries,1,3152,6.7,4055
tt1641349,Terra Nova,1,11514,7.2,4056
tt6873926,Two Sentence Horror Stories,3,1622,6.1,4057
tt6873926,Two Sentence Horror Stories,4,1175,5.6,4058
tt8690918,Resident Alien,2,14180,7.2,4059
tt0115355,Silent Witness,26,1290,5.7,4060
tt9686194,War of the Worlds,1,6039,7.0,4061
tt0088476,Alfred Hitchcock Presents,1,3141,6.7,4062
tt8762206,Creepshow,3,2776,6.6,4063
tt0088476,Alfred Hitchcock Presents,3,1776,6.1,4064
tt9642938,Unsolved Mysteries,3,3646,6.7,4065
tt0088476,Alfred Hitchcock Presents,4,1597,5.9,4066
tt9813792,From,2,10820,7.1,4067
tt19863416,Fixer Upper Mysteries,1,3358,6.7,4068
tt3250026,Zoo,3,4143,6.8,4069
tt10044448,Morning Show Mysteries,1,2702,6.5,4070
tt0808491,The Swarm,1,2149,6.3,4071
tt2618986,Wayward Pines,2,8552,7.1,4072
tt0043238,Tales of Tomorrow,1,2340,6.3,4073
tt13303050,Past Malice,1,2453,6.3,4074
tt2177268,Clarice,1,7328,7.0,4075
tt17043230,Quantum Leap,1,9362,7.1,4076
tt0098844,Law & Order,21,3710,6.6,4077
tt13019570,Mystery Woman,1,3600,6.6,4078
tt1553656,Under the Dome,1,21261,7.2,4079
tt0092357,Friday the 13th: The Series,1,4686,6.7,4080
tt8762206,Creepshow,1,7310,6.9,4081
tt0907683,Beck,4,2549,6.2,4082
tt9642938,Unsolved Mysteries,2,4476,6.7,4083
tt9815502,Bloodride,1,2985,6.4,4084
tt3560060,CSI: Cyber,1,4356,6.7,4085
tt14113198,The Crossword Mysteries,1,5023,6.7,4086
tt5420376,Riverdale,3,30355,7.2,4087
tt15432016,Devil in Ohio,1,3608,6.5,4088
tt0046642,Sherlock Holmes,1,5113,6.7,4089
tt13174750,The Gourmet Detective,1,5268,6.7,4090
tt2741602,The Blacklist,8,32520,7.2,4091
tt6873926,Two Sentence Horror Stories,2,2331,6.0,4092
tt13174746,Flower Shop Mysteries,1,3011,6.3,4093
tt2661044,The 100,7,41389,7.2,4094
tt6903284,Nightflyers,1,5345,6.7,4095
tt0075488,CHiPs,5,2758,6.1,4096
tt11640018,La Brea,1,5650,6.7,4097
tt15074312,Maigret,1,16492,7.1,4098
tt12580982,National Treasure: Edge of History,1,5324,6.7,4099
tt14852808,The Watcher,1,11588,7.0,4100
tt5296406,Designated Survivor,2,22005,7.1,4101
tt10075318,The Gift,3,1625,5.1,4102
tt0111987,Goosebumps,4,4414,6.5,4103
tt13174766,V.C. Andrews' Heaven,1,2333,5.7,4104
tt13018906,Hailey Dean Mystery,1,6185,6.7,4105
tt5420376,Riverdale,4,22037,7.1,4106
tt13557628,Gando,1,710,1.8,4107
tt1553656,Under the Dome,2,14154,7.0,4108
tt11173328,Crna svadba,1,4057,6.3,4109
tt0907702,Wallander,3,3754,6.2,4110
tt4428122,Quantico,3,5670,6.5,4111
tt10937180,I Know What You Did Last Summer,1,3453,6.1,4112
tt1578873,Pretty Little Liars,6,17212,7.0,4113
tt0844441,True Blood,7,13176,6.8,4114
tt13029326,Garage Sale Mysteries,1,14159,6.9,4115
tt1570506,Brivido giallo,1,1987,4.7,4116
tt0111987,Goosebumps,2,16783,6.9,4117
tt0907683,Beck,8,3548,5.8,4118
tt0907683,Beck,7,4577,6.0,4119
tt1841116,FunnyMovie,1,1183,2.6,4120
tt4428122,Quantico,2,10084,6.6,4121
tt0907683,Beck,6,4424,5.9,4122
tt13025202,Aurora Teagarden Mysteries,1,21817,6.9,4123
tt0111987,Goosebumps,3,13110,6.7,4124
tt1553656,Under the Dome,3,10664,6.5,4125
tt9067020,The I-Land,1,4423,5.6,4126
tt5639976,The Mist,1,8307,6.3,4127
tt6048596,The Sinner,3,15709,6.6,4128
tt0907702,Wallander,2,9069,6.2,4129
tt1837492,13 Reasons Why,3,28181,6.8,4130
tt2085059,Black Mirror,6,97315,7.0,4131
tt6394324,Charmed,1,12958,6.4,4132
tt13557628,Gando,2,2202,3.1,4133
tt8369840,Another Life,1,10213,6.1,4134
tt5420376,Riverdale,5,18133,6.5,4135
tt0773262,Dexter,8,73956,6.8,4136
tt0907683,Beck,5,10304,6.1,4137
tt0907683,Beck,3,9913,6.0,4138
tt1213404,Knight Rider,1,10506,6.0,4139
tt0907702,Wallander,1,13876,6.2,4140
tt2085059,Black Mirror,5,120813,6.8,4141
tt0907683,Beck,2,12833,6.1,4142
tt5420376,Riverdale,6,11426,5.9,4143
tt0907683,Beck,1,12032,6.0,4144
tt1837492,13 Reasons Why,4,19325,6.2,4145
tt12306692,American Horror Stories,2,17390,6.1,4146
tt8415836,Guillermo del Toro's Cabinet of Curiosities,1,81408,6.6,4147
tt15552352,The Dollanganger Saga,1,19032,5.9,4148
tt12306692,American Horror Stories,1,23006,5.9,4149
tt0806910,Tatort,1,154515,6.4,4150
