tconst,primaryTitle,seriesName,seasonNumber,episodeNumber,averageRating,numVotes,ranking
tt0756449,Army of Ghosts,Doctor Who,2,12,8.4,7051,163
tt0708856,Blink of an Eye,Star Trek: Voyager,6,12,9.0,3081,164
tt3963678,We Will All Be Judged by the Courage of Our Hearts,Sense8,1,8,8.7,4273,165
tt4701546,The Husbands of River Song,Doctor Who,9,13,8.5,5754,166
tt8358332,Parce Domine,Westworld,3,1,8.2,11418,167
tt1824359,The Wedding of River Song,Doctor Who,6,13,8.4,6707,168
tt15452848,Zhuangzi,Westworld,4,5,8.6,4724,169
tt0708461,The Doomsday Machine,Star Trek: The Original Series,2,6,8.7,4117,170
tt5362622,Who Am I?,Sense8,2,2,8.9,3263,171
tt0708752,Parallels,Star Trek: The Next Generation,7,11,8.8,3578,172
tt3687724,Edward Mordrake: Part 2,American Horror Story,4,4,8.6,4573,173
tt1795139,The Girl Who Waited,Doctor Who,6,10,8.4,6397,174
tt5365796,"If All the World's a Stage, Identity Is Nothing But a Costume",Sense8,2,10,8.9,3167,175
tt4289846,The Magician's Apprentice,Doctor Who,9,1,8.4,6311,176
tt7435252,Women's Work,The Handmaid's Tale,2,8,8.7,3937,177
tt0562989,Father's Day,Doctor Who,1,8,8.3,7850,178
tt5625506,Godspeed,The Expanse,2,4,8.8,3468,179
tt1000255,Last of the Time Lords,Doctor Who,3,13,8.3,7688,180
tt3787400,Mummy on the Orient Express,Doctor Who,8,8,8.4,6156,181
tt0988309,Chapter Twenty 'Five Years Gone',Heroes,1,20,9.0,2807,182
tt0708745,Lower Decks,Star Trek: The Next Generation,7,15,8.7,3839,183
tt0708416,Amok Time,Star Trek: The Original Series,2,1,8.6,4367,184
tt8665842,Cibola Burn,The Expanse,4,10,8.9,3071,185
tt3986336,Coup de Grâce,The 100,2,11,8.6,4347,186
tt9035624,Protocol Omega,Travelers,3,10,9.4,2016,187
tt2471092,Unholy Night,American Horror Story,2,8,8.5,4892,188
tt5365792,All I Want Right Now Is One More Bullet,Sense8,2,8,8.9,2971,189
tt9899922,The Winter Line,Westworld,3,2,8.2,9316,190
tt7164070,Sleeping Giants,The 100,5,3,8.8,3263,191
tt4464958,The Witch's Familiar,Doctor Who,9,2,8.4,5669,192
tt2380513,The Snowmen,Doctor Who,7,6,8.3,6936,193
tt7435264,The Word,The Handmaid's Tale,2,13,8.5,4739,194
tt4731492,Watch the Thrones,The 100,3,4,8.4,5543,195
tt5625514,Doors & Corners,The Expanse,2,2,8.7,3523,196
tt2074508,Smoldering Children,American Horror Story,1,10,8.4,5481,197
tt2208525,Letters of Transit,Fringe,4,19,8.9,2839,198
tt1635955,The Day We Died,Fringe,3,22,9.0,2589,199
tt2074509,Birth,American Horror Story,1,11,8.4,5342,200
tt4652846,The Zygon Inversion,Doctor Who,9,8,8.4,5334,201
tt10011156,Decoherence,Westworld,3,6,8.2,8356,202
tt6665300,IFF,The Expanse,3,2,8.7,3422,203
tt2516452,Bitchcraft,American Horror Story,3,1,8.3,6455,204
tt14525192,Chapter 2: The Tribes of Tatooine,The Book of Boba Fett,1,2,8.0,19208,205
tt6243296,Reunion,Westworld,2,2,8.1,11527,206
tt0579539,The Train Job,Firefly,1,1,8.4,5242,207
tt3983230,CQB,The Expanse,1,4,8.5,4434,208
tt5362626,Obligate Mutualisms,Sense8,2,3,8.8,3005,209
tt11563912,The Wilderness,The Handmaid's Tale,4,10,8.6,3792,210
tt8358588,Chapter 19,Legion,2,11,9.0,2470,211
tt6665350,Dandelion Sky,The Expanse,3,10,8.8,2949,212
tt0708814,The Offspring,Star Trek: The Next Generation,3,16,8.5,4266,213
tt3986342,Resurrection,The 100,2,13,8.5,4260,214
tt6179252,Chapter 3,Legion,1,3,8.5,4259,215
tt0562993,School Reunion,Doctor Who,2,3,8.2,7707,216
tt6607748,Force of Evil,Altered Carbon,1,4,8.4,4967,217
tt12355704,Nemesis Games,The Expanse,5,10,8.6,3648,218
tt5580030,Caliban's War,The Expanse,2,13,8.7,3214,219
tt5365798,What Family Actually Means,Sense8,2,9,8.8,2879,220
tt6665304,Assured Destruction,The Expanse,3,3,8.7,3193,221
tt0579528,Bushwhacked,Firefly,1,2,8.4,4857,222
tt6665310,Reload,The Expanse,3,4,8.7,3182,223
tt3834038,Flatline,Doctor Who,8,9,8.3,5818,224
tt6162936,Chapter 4,Legion,1,4,8.5,4093,225
tt9574966,Raised by Wolves,Raised by Wolves,1,1,8.3,5675,226
tt1537136,Jacksonville,Fringe,2,15,8.9,2524,227
tt6968542,Twice Upon a Time,Doctor Who,11,0,8.2,7129,228
tt0708699,Deja Q,Star Trek: The Next Generation,3,13,8.5,3993,229
tt0950189,Chapter Seventeen 'Company Man',Heroes,1,17,8.9,2514,230
tt2471106,Spilt Milk,American Horror Story,2,11,8.4,4661,231
tt0579537,Shindig,Firefly,1,6,8.4,4634,232
tt6720048,The Killers,Altered Carbon,1,10,8.4,4569,233
tt5931646,Offred,The Handmaid's Tale,1,1,8.2,6721,234
tt6633090,Eden,The 100,5,1,8.5,3818,235
tt1616754,Over There: Part 1,Fringe,2,22,8.9,2406,236
tt0579538,The Message,Firefly,1,14,8.4,4403,237
tt3967172,Human Trials,The 100,2,5,8.4,4397,238
tt10011150,The Absence of Field,Westworld,3,3,8.1,8803,239
tt3983534,Leviathan Wakes,The Expanse,1,10,8.5,3760,240
tt1635961,Entrada,Fringe,3,8,9.0,2189,241
tt2378292,Tricks and Treats,American Horror Story,2,2,8.3,5242,242
tt0708968,Scorpion,Star Trek: Voyager,3,26,8.9,2374,243
tt3970232,Long Into an Abyss,The 100,2,7,8.4,4325,244
tt6181034,The Chosen,The 100,4,12,8.7,2886,245
tt7164068,Red Queen,The 100,5,2,8.6,3243,246
tt0708434,Journey to Babel,Star Trek: The Original Series,2,10,8.5,3683,247
tt0708764,Relics,Star Trek: The Next Generation,6,4,8.5,3672,248
tt11563892,The Crossing,The Handmaid's Tale,4,3,8.5,3645,249
tt3983526,Salvage,The Expanse,1,8,8.5,3628,250
tt8760170,Experiment Perilous,Altered Carbon,2,7,6.7,2361,14785
tt0708799,The High Ground,Star Trek: The Next Generation,3,12,6.8,3102,14786
tt0708431,Friday's Child,Star Trek: The Original Series,2,11,6.8,3112,14787
tt0708716,Firstborn,Star Trek: The Next Generation,7,21,6.7,2400,14788
tt22480042,Bad Fortune,American Horror Story,11,5,6.3,1248,14789
tt14604862,Till Death,Fear the Walking Dead,7,5,6.5,1657,14790
tt0708889,Ex Post Facto,Star Trek: Voyager,1,7,6.6,1980,14791
tt11895944,Orion,Invasion,1,3,6.4,1434,14792
tt4799896,Stealing Fire,The 100,3,9,7.0,8621,14793
tt0708754,Pen Pals,Star Trek: The Next Generation,2,15,6.8,3245,14794
tt21083558,Smoke Signals,American Horror Story,11,3,6.4,1440,14795
tt11895948,The King Is Dead,Invasion,1,4,6.3,1270,14796
tt22480268,The Sentinel,American Horror Story,11,7,6.2,1137,14797
